player_id,inducted,g,ab,r,h,x2b,x3b,hr,rbi,sb,cs,bb,so,last_year
mitchke01,0,1223,4134,630,1173,224,25,234,760,30,31,491,719,1998
mitchro01,0,123,235,22,44,7,1,0,7,3,0,22,25,1919
mitchwi01,0,279,530,29,69,5,0,0,27,0,1,29,90,1919
mittege01,0,887,2645,251,623,93,7,76,301,14,17,222,607,1977
mizejo01,1,1884,6443,1118,2011,367,83,359,1337,28,1,856,524,1953
mizelvi01,0,268,513,28,57,8,3,1,30,0,1,20,196,1962
mlickda01,0,263,208,13,26,5,0,0,6,0,0,18,76,2002
moellda01,0,704,2538,379,618,83,43,15,192,171,35,302,296,1916
moelljo01,0,166,155,6,20,0,0,0,3,0,0,8,78,1971
moffira01,0,535,86,6,12,0,2,0,4,0,0,2,25,1983
mogrige01,0,402,754,57,137,20,8,1,46,7,3,39,190,1927
molitpa01,1,2683,10835,1782,3319,605,114,234,1307,504,131,1094,1244,1998
monacbl01,0,17,13,2,2,0,1,0,2,0,0,1,3,1946
monbobi01,0,352,582,35,60,3,1,0,18,1,0,49,249,1968
mondari01,0,1986,6136,950,1619,248,64,241,775,98,91,924,1513,1984
moneydo01,0,1720,6215,798,1623,302,36,176,729,80,51,600,866,1983
mongesi01,0,435,21,1,2,0,0,0,0,0,0,1,8,1984
montawi01,0,1632,5843,645,1604,279,25,139,802,32,42,465,751,1982
monteau01,0,73,10,0,2,0,1,0,0,0,0,0,5,1973
montejo01,0,302,455,23,44,7,2,4,18,1,1,27,219,1986
monteri01,0,210,3,0,0,0,0,0,0,0,0,0,0,1996
montgbo01,0,387,1185,125,306,50,8,23,156,6,2,64,268,1979
montgje01,0,700,2,0,0,0,0,0,0,0,0,0,1,1999
moonwa01,0,1457,4843,737,1399,212,60,142,661,89,68,644,591,1965
mooreba02,0,180,113,3,12,2,0,0,6,0,0,6,35,1980
moorech02,0,1334,4033,456,1052,187,43,36,408,51,57,346,470,1987
moorede01,0,98,228,29,53,9,2,1,22,1,0,34,24,1946
mooredo01,0,416,57,3,16,2,2,0,11,0,0,3,23,1988
mooreea01,0,388,949,55,134,13,1,0,43,4,0,62,108,1914
mooreed01,0,748,2474,360,706,108,26,13,257,52,14,272,121,1934
moorege03,0,1042,3543,497,958,179,53,58,436,31,10,317,401,1945
moorejo01,0,846,3013,439,926,155,26,73,452,23,0,195,176,1945
moorejo02,0,1335,5427,809,1615,258,53,79,513,46,0,348,247,1941
mooremi01,0,451,1,0,0,0,0,0,0,0,0,0,0,1995
moorera01,0,749,2253,258,627,110,17,27,308,11,1,158,85,1937
moorera02,0,365,299,19,56,8,0,6,18,0,0,7,99,1963
moorete01,0,1298,4700,719,1318,263,28,80,513,82,0,406,368,1948
moosebo01,0,295,397,31,56,3,4,1,14,2,1,31,133,1976
moralje01,0,1441,4528,516,1173,199,36,95,570,37,57,366,567,1983
moraljo01,0,733,1305,126,375,68,6,26,207,0,4,89,182,1984
moranmi01,0,1298,4558,597,1222,209,54,32,351,123,45,437,714,2000
moranpa01,0,818,2634,198,618,102,24,18,262,55,0,142,36,1914
morelke01,0,1306,4581,511,1279,214,14,121,674,28,33,405,515,1989
morenom01,0,1382,4992,699,1257,171,87,37,386,487,182,387,885,1986
morgacy01,0,210,489,26,61,7,1,0,37,2,0,11,0,1913
morgajo02,1,2649,9277,1650,2517,449,96,268,1133,689,162,1865,1015,1984
morgami01,0,597,497,13,54,3,1,0,15,0,0,13,151,2002
morgato01,0,443,247,21,46,4,1,5,12,0,0,5,73,1963
moriage02,0,1076,3671,372,920,147,32,5,376,248,16,234,59,1916
mormaru01,0,207,470,51,117,17,4,10,43,3,0,35,102,1997
morried02,0,140,221,21,43,9,3,1,18,0,0,7,67,1931
morriha02,0,1246,3998,535,1216,246,21,76,513,45,24,356,548,2000
morrija02,0,568,1,4,0,0,0,0,0,0,0,0,0,1994
morriji01,0,1089,3375,371,876,170,16,112,435,50,37,213,521,1988
morrijo01,0,1265,4912,821,1275,239,80,43,643,61,0,358,656,1890
morrijo04,0,297,511,37,84,6,6,0,31,0,1,15,113,1930
mortogu01,0,317,548,24,86,11,3,0,33,0,2,10,122,1924
mosebll01,0,1588,5815,869,1494,273,66,169,737,280,92,616,1135,1991
mosesje01,0,386,1072,89,269,48,8,25,109,1,4,63,184,1975
mosesjo01,0,769,1723,247,438,69,17,11,145,101,57,143,226,1992
moseswa01,0,2012,7356,1124,2138,435,110,89,679,174,81,821,457,1951
mossido01,0,463,436,30,71,10,1,2,29,0,0,43,152,1965
mossle01,0,824,2234,210,552,75,4,63,276,1,5,282,316,1958
mostijo01,0,972,3507,618,1054,209,82,23,376,176,105,415,336,1929
motama01,0,1536,3779,496,1149,125,52,31,438,50,42,289,320,1982
mowremi01,0,1276,4291,485,1099,183,54,7,461,167,0,469,297,1917
muelldo01,0,1245,4364,499,1292,139,37,65,520,11,8,167,146,1959
muellhe01,0,693,2118,296,597,87,37,22,272,37,18,168,147,1935
muellra01,0,985,2911,281,733,123,23,56,373,14,0,250,322,1951
mulcahu01,0,223,388,24,64,9,0,0,21,0,0,14,51,1947
mullato01,0,784,2720,407,661,99,38,8,223,112,0,221,114,1894
mullied01,0,350,1235,143,287,41,24,1,88,23,27,70,120,1928
mullige01,0,614,1531,163,401,70,23,3,137,18,0,122,21,1915
mullipa01,0,864,2493,381,676,106,43,87,385,20,27,330,312,1953
mullira01,0,1325,3569,445,972,226,17,73,435,15,12,460,555,1992
mulvejo01,0,987,4063,598,1059,157,70,29,532,147,0,134,257,1895
mumphje01,0,1585,4993,660,1442,217,55,70,575,174,80,478,688,1988
muncrbo01,0,289,438,27,68,5,4,0,25,1,1,21,107,1951
mungere01,0,273,402,25,70,12,1,1,30,0,0,20,100,1956
mungova01,0,410,787,56,174,24,4,0,74,1,0,29,164,1945
munozmi01,0,453,7,2,1,1,0,0,1,0,0,3,6,2000
munsoth01,0,1423,5344,696,1558,229,32,113,701,48,50,438,571,1979
murcebo01,0,1908,6730,972,1862,285,45,252,1043,127,75,862,841,1983
murnati01,0,384,1635,338,427,33,7,5,127,38,12,60,55,1884
murphda02,0,1496,5399,705,1563,289,102,44,702,193,0,335,24,1915
murphda04,0,117,130,18,23,5,1,4,13,0,0,11,29,1970
murphda05,0,2180,7960,1197,2111,350,39,398,1266,161,68,986,1748,1993
murphdw01,0,1360,4347,648,1069,139,20,166,609,100,61,747,953,1989
murphed02,0,761,2373,411,680,66,32,4,195,111,50,294,145,1926
murphjo04,0,415,298,30,46,13,0,0,20,1,0,29,103,1947
murphmo01,0,566,1967,247,443,56,12,10,227,53,0,157,237,1901
murphro01,0,597,12,1,3,0,0,0,0,0,0,0,4,1995
murphto02,0,443,289,21,42,7,0,1,18,0,0,13,96,1979
murrada01,0,518,65,3,5,0,0,0,1,0,0,5,28,1985
murraed02,1,3026,11336,1627,3255,560,35,504,1917,110,43,1333,1516,1997
murrage01,0,110,137,9,24,1,1,1,8,0,0,3,39,1933
murraji01,0,82,261,21,53,9,2,3,24,2,0,13,24,1914
murrare01,0,1264,4334,555,1170,168,96,37,579,321,8,299,194,1917
murreiv01,0,564,1306,126,308,41,15,33,123,20,13,44,342,1974
murtada01,0,767,2599,263,661,97,21,8,219,49,0,287,215,1951
muserto01,0,663,1268,123,329,41,9,7,117,14,13,95,138,1978
musiast01,1,3026,10972,1949,3630,725,177,475,1951,78,31,1599,696,1963
myattge01,0,407,1345,220,381,44,14,4,99,72,22,156,120,1947
myattgl01,0,1004,2678,346,722,137,37,38,387,20,18,248,195,1936
myerbu01,0,1923,7038,1174,2131,353,130,38,850,156,109,965,428,1941
myershy01,0,1310,4910,555,1380,179,100,32,559,107,56,195,358,1925
myersra01,0,729,60,5,11,3,0,0,7,0,0,3,33,1998
nahemsa01,0,90,61,3,10,0,0,0,3,0,0,1,11,1948
napiebu01,0,39,38,3,6,2,1,0,1,0,0,6,7,1921
naragha01,0,424,985,83,262,27,11,6,87,1,1,76,62,1962
nashbi01,0,1549,5849,1072,1606,266,87,60,977,265,0,803,384,1898
navarja01,0,361,152,1,22,6,0,0,10,0,0,1,54,2000
needhto01,0,523,1491,113,311,50,10,8,117,20,0,109,49,1914
nehfar01,0,464,915,90,192,29,5,8,76,7,3,86,122,1929
nelsoca01,0,817,3294,648,833,90,26,3,208,68,2,352,33,1890
nelsoda01,0,813,2578,340,630,77,19,20,211,187,73,220,392,1977
nelsoge01,0,500,1,3,0,0,0,0,0,1,0,0,0,1993
nelsoly01,0,268,367,42,103,10,4,5,55,1,1,16,48,1940
nelsome01,0,96,34,2,5,0,0,0,3,0,0,1,13,1969
nelsoro01,0,620,1394,186,347,61,14,31,173,7,3,130,94,1961
nelsoro02,0,135,180,12,23,0,1,0,8,0,0,11,58,1976
nenro01,0,643,15,0,1,0,0,0,0,0,0,0,4,2002
nettlgr01,0,2700,8986,1193,2225,328,28,390,1314,32,36,1088,1209,1988
nettlji01,0,240,587,68,129,15,4,16,57,10,10,70,109,1981
newcodo01,0,452,878,94,238,33,3,15,108,2,1,87,147,1960
newhoha01,1,492,999,71,201,22,2,2,81,3,3,89,150,1955
newsobo01,0,609,1337,86,253,28,3,1,102,1,1,17,266,1953
newsosk01,0,1128,3716,381,910,164,15,9,292,67,35,246,194,1947
newtodo01,0,179,436,43,75,5,1,0,34,6,0,31,0,1909
niarhgu01,0,315,691,114,174,26,5,1,59,6,7,153,56,1955
nichobi01,0,1677,5546,837,1484,272,60,235,948,27,1,800,828,1953
nichoch02,0,189,173,8,22,1,0,0,5,0,0,3,50,1964
nichoki01,1,649,2086,273,471,58,24,16,278,19,0,137,211,1906
nicolhu01,0,888,3465,631,813,91,29,5,272,383,0,337,88,1890
niedeto01,0,484,26,2,3,0,0,0,2,0,0,1,9,1990
niekrjo01,0,706,973,55,152,26,1,1,72,1,0,38,262,1988
niekrph01,1,866,1537,80,260,42,1,7,109,0,1,17,314,1987
niemabo01,0,1113,3452,455,1018,180,32,125,544,10,30,435,512,1962
nixonal01,0,422,1345,180,372,60,13,7,118,19,12,66,77,1928
nixonot01,0,1709,5115,878,1379,142,27,11,318,620,186,585,694,1999
nixonru01,0,906,2504,215,670,115,19,27,266,0,7,154,279,1968
noboaju01,0,317,493,47,118,13,4,1,33,9,4,17,47,1994
nokesma01,0,902,2735,310,695,96,4,136,422,8,7,200,395,1995
nolanga01,0,252,529,36,73,9,4,1,32,0,0,38,211,1977
nolanjo01,0,621,1454,156,382,66,10,27,178,7,8,164,183,1985
nolesdi01,0,277,177,9,24,5,0,0,11,0,0,5,90,1990
norenir01,0,1093,3119,443,857,157,35,65,453,34,24,335,350,1960
normafr01,0,409,574,29,72,4,0,0,27,0,0,37,177,1980
normane01,0,198,429,42,95,12,3,0,25,4,2,21,50,1987
norrimi01,0,204,1,1,0,0,0,0,0,0,0,0,1,1990
northbi01,0,1169,3900,640,1016,120,31,20,230,395,162,627,665,1981
northji01,0,1392,4692,603,1254,218,42,153,610,39,38,449,635,1975
northlo01,0,174,137,12,27,1,1,1,10,0,0,4,25,1924
northro01,0,1084,3172,385,874,172,28,108,513,7,0,361,297,1957
nottedo01,0,296,238,14,32,0,0,0,7,0,0,12,80,1969
nunamle01,0,716,1990,194,533,75,30,2,216,36,12,176,150,1922
nunezed01,0,427,0,0,0,0,0,0,0,0,0,0,0,1994
nuxhajo01,0,555,766,76,152,21,3,15,78,2,2,40,199,1966
oanapr01,0,30,52,8,16,3,1,1,10,0,0,1,3,1945
oatesjo01,0,593,1637,146,410,56,2,14,126,11,19,141,149,1981
oberkke01,0,1602,4874,558,1354,237,44,29,446,62,47,546,356,1992
obriech01,0,800,2232,216,493,119,4,56,261,1,10,209,354,2000
obriepe03,0,1567,5437,654,1421,254,21,169,736,24,34,641,563,1993
oconnda02,0,1143,4035,527,1049,181,35,39,320,48,22,431,396,1962
oconnja01,0,1451,5380,713,1417,201,66,19,738,219,0,301,152,1910
oconnjo01,0,16,51,3,9,1,0,0,7,2,0,6,6,1902
oconnpa02,0,108,267,17,60,11,1,0,21,4,0,17,34,1918
odeake01,0,832,2195,262,560,101,20,40,323,3,0,273,251,1946
odellbi01,0,530,528,43,66,6,0,2,19,5,5,38,171,1967
odombl01,0,402,405,76,79,9,2,12,31,6,5,19,163,1976
odoulle01,0,970,3264,624,1140,175,41,113,542,36,0,333,122,1934
oeschjo01,0,366,599,34,99,13,0,0,41,0,0,20,138,1925
oestero01,0,1276,4214,458,1118,190,33,42,344,40,26,369,681,1990
ofarrbo01,0,1492,4101,517,1120,201,58,51,549,35,7,547,408,1935
officro01,0,899,2413,259,626,101,11,32,242,27,30,189,311,1983
ogdenja01,0,127,170,15,34,4,2,0,17,0,0,7,35,1932
oglivbe01,0,1754,5913,784,1615,277,33,235,901,87,70,560,852,1986
ohageha01,0,61,209,18,39,5,4,0,19,13,0,13,2,1902
ojedabo01,0,353,347,14,44,2,1,1,9,0,0,11,102,1994
oldhare01,0,178,283,35,64,9,6,2,30,1,0,22,65,1926
oldisbo01,0,135,236,20,56,6,0,1,22,0,1,20,22,1963
oldriru01,0,1239,4690,616,1268,205,76,27,471,197,22,206,125,1918
olearch01,0,955,3232,317,731,104,18,3,213,74,0,164,34,1934
olivaom01,0,364,242,25,58,10,1,5,29,0,0,6,71,2001
olivato01,0,1676,6301,870,1917,329,48,220,947,86,55,448,645,1976
oliveal01,0,2368,9049,1189,2743,529,77,219,1326,84,64,535,756,1985
olivebo01,0,847,2914,293,745,102,19,94,419,17,14,156,562,1975
olivege01,0,786,2216,268,546,111,5,93,320,24,21,215,420,1969
olivejo01,0,1076,3367,320,831,174,3,102,476,13,13,248,637,2001
olsongr01,0,622,4,1,1,0,0,1,2,0,0,1,3,2001
olsoniv01,0,1574,6111,730,1575,191,69,13,446,156,36,285,222,1924
oneilpa01,0,2053,7318,1041,2105,451,21,281,1269,141,73,892,1166,2001
oneilst01,0,1590,4795,448,1259,248,34,13,537,30,23,592,383,1928
oneilti01,0,1054,4255,880,1386,222,92,52,757,161,0,421,146,1892
onsloed01,0,64,207,19,48,3,2,1,22,4,0,9,10,1927
ontivst02,0,211,12,3,1,1,0,0,3,0,0,1,2,2000
oquenjo01,0,1190,3202,339,821,104,24,14,254,35,33,448,376,1995
orourfr01,0,1131,4069,547,1032,196,42,15,430,100,59,314,377,1931
orourji01,1,1999,8505,1729,2643,465,151,62,1203,224,8,510,360,1904
orsuljo01,0,1494,4293,559,1173,186,37,57,405,93,60,318,402,1997
ortajo01,0,1755,5829,733,1619,267,63,130,745,79,60,500,715,1987
ortegph01,0,205,253,16,29,3,0,0,11,0,0,26,118,1969
orthal01,0,602,1698,183,464,61,30,12,184,30,0,51,17,1909
ortizju01,0,749,1894,142,484,71,4,5,186,8,18,121,222,1994
ortizro01,0,213,659,67,168,18,10,8,78,4,3,43,95,1950
osteecl01,0,588,1099,90,207,31,6,8,76,2,1,40,291,1975
osterfr01,0,399,749,60,175,22,4,0,62,1,0,35,80,1948
otisam01,0,1998,7299,1092,2020,374,66,193,1007,341,93,757,1008,1984
otoolji01,0,271,538,25,67,2,1,0,21,1,0,20,202,1967
ottme01,1,2730,9456,1859,2876,488,72,511,1860,89,0,1708,896,1947
outlaji01,0,650,1974,257,529,79,17,6,184,24,21,188,176,1949
overmst01,0,266,335,19,54,7,4,0,27,0,2,41,41,1952
owchibo01,0,275,163,9,22,3,0,0,5,0,0,13,66,1986
owenma01,0,1011,3782,473,1040,167,44,31,497,30,30,338,283,1940
owenmi01,0,1209,3649,338,929,163,21,14,378,36,1,326,181,1954
owensfr01,0,222,694,59,170,25,11,5,65,9,0,34,50,1915
owensji01,0,287,218,4,22,4,0,0,11,0,1,14,102,1967
owensp01,0,1544,4930,587,1211,215,59,46,439,82,62,569,519,1995
paceljo01,0,74,24,0,2,1,0,0,1,0,0,0,8,1986
pacioto01,0,1392,4121,494,1162,232,30,86,503,55,38,245,704,1987
paddedi01,0,874,3157,423,814,113,46,11,334,132,0,224,9,1905
paddeto01,0,399,1170,122,318,40,6,2,110,5,0,127,121,1943
padgedo01,0,699,1991,247,573,111,16,37,338,6,0,141,130,1948
pafkoan01,0,1852,6292,844,1796,264,62,213,976,38,13,561,477,1959
paganjo01,0,1326,3689,387,922,138,26,52,372,46,35,244,510,1973
pagejo01,0,286,229,20,47,5,3,2,26,0,0,11,67,1954
pagliji01,0,849,2465,269,622,98,7,90,326,4,7,330,494,1969
paglimi01,0,1246,3901,462,942,206,18,134,505,18,16,343,785,1995
pagnoto01,0,927,2896,247,733,153,11,44,320,18,21,189,450,1998
paigesa01,1,179,124,2,12,0,0,0,4,0,0,3,32,1965
palacvi01,0,134,88,2,4,0,0,0,0,0,0,2,43,2000
palicer01,0,262,243,22,48,8,1,1,17,2,0,13,63,1956
palldo01,0,328,5,0,0,0,0,0,0,0,0,1,2,1998
palmeda01,0,213,323,22,48,12,0,5,23,0,0,5,95,1989
palmeem01,0,47,48,5,10,1,0,0,2,0,0,8,5,1928
palmeji01,1,576,489,52,85,9,1,3,41,1,0,16,207,1984
pappami01,0,527,1073,72,132,13,3,20,67,1,0,36,510,1973
parenfr01,0,1327,4984,633,1306,180,74,20,471,184,0,333,0,1911
parenma01,0,474,1303,112,279,50,0,53,168,3,3,98,319,1998
parkeda01,0,2466,9358,1272,2712,526,75,339,1493,154,113,683,1537,1991
parmero01,0,213,396,30,82,11,3,5,34,0,0,13,113,1939
parneme01,0,293,668,52,132,17,2,1,50,2,0,29,94,1956
parreje01,0,491,38,1,4,0,0,0,1,0,0,3,13,1996
parrila01,0,1891,6792,850,1789,360,33,256,992,30,36,529,1359,1988
parrila02,0,1988,7067,856,1782,305,27,324,1070,28,37,612,1527,1995
paschbe01,0,364,787,143,243,47,11,24,138,24,18,72,93,1929
pascuca02,0,542,967,71,198,32,5,5,81,0,0,46,123,1971
paskedo01,0,1716,6017,868,1613,279,77,42,577,293,43,715,659,1921
pasquda01,0,905,2620,341,638,129,15,117,390,7,10,335,642,1994
passecl01,0,447,982,84,189,29,3,15,80,2,0,26,294,1947
patekfr01,0,1650,5530,736,1340,216,55,41,490,385,131,523,787,1981
pattebo01,0,559,56,3,7,1,0,0,4,0,0,2,24,1998
pattima01,0,487,309,15,38,6,0,2,20,0,0,8,109,1980
paulege01,0,500,1780,160,478,66,19,2,165,43,8,108,69,1920
pavledo01,0,536,1373,163,349,73,8,46,193,5,2,148,237,1971
pearsik01,0,165,159,8,20,2,0,1,8,0,0,5,34,1948
pearsmo01,0,225,513,58,117,24,1,2,62,2,0,39,59,1941
peckiro01,0,2012,7233,1006,1876,256,75,48,740,205,70,814,609,1927
peitzhe01,0,1234,4121,532,1117,191,66,16,560,91,0,409,76,1913
peltyba01,0,282,697,42,100,6,3,0,30,5,0,21,0,1912
penaal01,0,503,181,9,20,3,0,1,7,0,0,3,73,1996
penaor01,0,429,264,12,36,2,0,2,22,0,0,19,127,1975
penato01,0,1988,6489,667,1687,298,27,107,708,80,63,455,846,1997
pendlji01,0,444,941,120,240,30,8,19,97,11,6,43,151,1962
pendlte01,0,1893,7032,851,1897,356,39,140,946,127,59,486,979,1998
penneke01,0,9,6,0,1,0,0,0,1,0,0,0,1,1929
pennohe01,1,620,1214,108,232,33,4,4,103,1,0,94,172,1934
pepitjo01,0,1397,5097,606,1315,158,35,219,721,41,32,302,526,1973
perezma01,0,931,3131,313,771,108,22,22,241,11,17,245,369,1978
perezpa01,0,228,342,26,41,6,2,0,15,1,1,20,139,1991
perezto01,1,2777,9778,1272,2732,505,79,379,1652,49,33,925,1867,1986
perezyo01,0,337,11,0,0,0,0,0,0,0,0,0,8,2002
perkicy01,0,1171,3604,329,933,175,35,30,409,18,34,301,221,1934
perraro01,0,737,167,6,16,1,1,0,3,0,0,10,92,1973
perripo01,0,257,477,27,72,10,2,0,21,2,1,10,152,1921
perryga01,1,787,1076,48,141,17,0,6,47,0,0,22,369,1983
perryge01,0,1193,3144,383,832,150,11,59,396,142,75,328,374,1995
perryji01,0,635,889,73,177,22,3,5,59,0,1,32,179,1975
peskyjo01,0,1270,4745,867,1455,226,50,17,404,53,49,662,218,1954
peterfr01,0,355,515,31,82,15,1,2,31,0,0,24,144,1976
peterga01,0,450,807,86,179,31,7,19,102,0,1,29,172,1972
peterjo01,0,615,2695,372,748,92,12,3,249,14,8,24,77,1884
peterke01,0,147,110,3,10,0,0,0,3,0,0,2,31,1953
peterru02,0,471,1222,123,289,53,16,8,117,9,9,98,199,1947
petkoma01,0,390,87,10,14,1,0,0,3,0,0,7,18,2001
petrage01,0,809,1874,184,501,83,9,24,192,8,6,216,263,1993
petrori01,0,1553,5390,653,1352,237,22,210,773,10,22,661,926,1976
petryda01,0,370,5,1,1,0,0,0,0,0,0,0,0,1991
pettiga01,0,1183,3629,568,855,109,49,21,259,354,104,521,958,1992
pettyje01,0,207,413,23,53,10,1,0,24,1,0,7,126,1930
pfefffr01,0,1670,6555,1094,1671,231,119,94,1019,382,0,527,498,1897
pfeffje01,0,352,874,49,180,16,6,0,62,3,2,27,201,1924
phelpba01,0,726,2117,239,657,143,19,54,345,9,0,160,157,1942
phelped01,0,633,1832,186,460,45,20,3,205,31,0,163,46,1913
phelpke01,0,761,1854,308,443,64,7,123,313,10,7,390,449,1990
phillbi01,0,1038,4255,562,1130,214,98,17,534,39,0,178,215,1888
phillbi02,0,196,545,56,122,9,7,0,43,3,0,34,17,1903
phillbu02,0,1062,3278,348,835,135,8,62,356,25,11,182,314,1964
phillda01,0,1904,6296,789,1700,276,72,84,729,101,63,594,551,1962
phillde01,0,377,980,96,185,23,6,3,90,4,0,49,5,1911
philled01,0,312,997,82,236,54,6,14,126,3,1,104,115,1935
phillja02,0,343,892,111,252,42,16,9,101,5,3,85,86,1957
phillmi01,0,712,1719,166,412,46,24,11,145,12,12,124,234,1983
phillto02,0,2161,7617,1300,2023,360,50,160,819,177,114,1319,1499,1999
piazzmi01,1,1912,6911,1048,2127,344,8,427,1335,17,20,759,1113,2007
pichahi01,0,350,5,0,0,0,0,0,0,0,0,0,3,2002
picinva01,0,1037,2877,298,743,166,26,26,298,31,9,314,382,1933
pickeol01,0,885,3349,500,910,96,39,9,286,194,0,286,11,1908
piercbi01,0,116,191,9,33,10,1,0,14,0,0,7,46,1926
piercbi02,0,616,1102,94,203,13,4,0,69,1,2,65,232,1964
piersji01,0,1734,5890,811,1604,256,52,104,591,115,57,524,583,1967
pikeli01,0,425,1983,433,637,119,53,20,332,47,15,49,54,1887
pinaho01,0,314,27,1,5,0,0,0,1,0,0,1,11,1978
pinelba01,0,774,2617,327,723,101,33,5,298,71,80,182,162,1927
pinielo01,0,1747,5867,651,1705,305,41,102,766,32,41,368,541,1984
pinknge01,0,1163,4610,874,1212,170,56,21,539,296,0,526,135,1893
pinsova01,0,2469,9645,1366,2757,485,127,256,1170,305,122,574,1196,1975
pipgrge01,0,276,539,37,88,11,2,2,42,0,1,25,129,1935
pippwa01,0,1872,6914,974,1941,311,148,90,998,125,60,596,551,1928
pizarju01,0,496,658,72,133,18,2,8,66,1,1,32,191,1974
planked01,1,630,1607,130,331,39,7,3,122,13,1,71,72,1917
plittno01,0,23,20,2,5,0,0,0,2,0,0,0,5,1927
plummbi01,0,367,892,72,168,37,1,14,82,4,3,95,191,1978
plunker01,0,714,2,1,0,0,0,0,0,0,0,1,2,1999
pocorbi01,0,596,1457,132,374,71,2,21,172,6,8,182,109,1984
podbibu01,0,173,188,7,29,1,0,0,9,0,0,11,32,1959
podrejo01,0,462,762,61,145,19,1,2,50,1,2,32,108,1969
polleho01,0,407,698,54,129,17,2,0,48,0,0,55,159,1956
pollilo01,0,24,8,1,1,0,0,0,1,0,0,0,1,1944
polonlu01,0,1379,4840,728,1417,189,70,36,405,321,145,369,543,2000
pooleji02,0,431,8,1,1,1,0,0,0,0,0,0,2,2000
popovpa01,0,682,1732,176,403,42,9,14,134,4,10,127,151,1975
poqueto01,0,452,1226,127,329,62,18,10,136,13,13,81,82,1982
portebo01,0,322,516,34,95,15,1,6,43,1,0,20,123,1959
porteda02,0,1782,5539,765,1369,237,48,188,826,39,37,905,1025,1987
portuma01,0,348,450,33,89,20,1,2,36,0,0,20,87,1999
postwa01,0,1204,4007,594,1064,194,28,210,699,19,13,331,813,1964
pottene01,0,352,562,25,128,15,0,0,37,0,0,35,50,1949
powelbo01,0,2042,6681,889,1776,270,11,339,1187,20,21,1001,1226,1977
powelja01,0,585,1610,133,309,38,14,8,124,3,0,87,0,1912
powelja03,0,688,2540,353,689,116,26,22,327,65,35,173,219,1945
powelra01,0,875,3324,467,890,117,67,35,276,51,56,321,461,1924
powerdo01,0,647,2088,183,450,72,13,4,199,27,0,72,0,1909
powerte01,0,565,157,9,14,3,0,1,7,1,0,10,93,1993
powervi01,0,1627,6046,765,1716,290,49,126,658,45,35,279,247,1965
prattde01,0,1836,6826,856,1996,392,117,43,970,247,108,513,360,1924
pricejo02,0,372,171,6,19,1,0,0,5,0,0,9,54,1990
priddbo01,0,261,95,6,13,2,0,1,6,1,0,6,43,1971
priddje01,0,1296,4720,612,1252,232,46,61,541,44,44,624,639,1953
primra01,0,117,100,8,18,0,0,0,4,0,0,8,17,1946
pruethu01,0,211,212,9,36,5,1,0,12,0,1,21,52,1932
pryorgr01,0,789,1883,204,471,85,9,14,146,11,12,104,185,1986
puckeki01,1,1783,7244,1071,2304,414,57,207,1085,134,76,450,965,1995
puhlte01,0,1531,4855,676,1361,226,56,62,435,217,99,505,507,1991
purcebl01,0,1097,4563,767,1217,177,60,13,495,197,0,284,170,1890
purkebo01,0,387,645,53,71,9,3,6,42,0,0,38,325,1966
pytlafr01,0,795,2399,316,677,100,36,7,272,56,29,247,97,1946
queenme01,0,146,164,10,17,3,0,0,4,0,0,2,36,1952
questjo01,0,596,2295,300,499,78,17,1,161,5,0,104,161,1886
quinnja01,0,771,1349,90,248,38,7,8,113,5,0,89,276,1933
quinnjo02,0,1768,6879,891,1797,228,70,29,794,268,0,364,214,1901
quinolu01,0,442,1003,102,227,36,11,19,106,9,9,75,154,1992
quirkja01,0,984,2266,193,544,100,7,43,247,5,16,177,435,1992
quiseda01,0,674,6,0,1,0,0,0,1,0,0,1,1,1990
radboch01,1,653,2487,308,585,64,11,9,259,26,0,158,244,1891
radclri01,0,1081,4074,598,1267,205,50,42,533,40,30,310,141,1943
raderda01,0,846,2405,254,619,107,12,30,235,8,4,245,180,1980
raderdo02,0,1465,5186,631,1302,245,39,155,722,37,33,528,1055,1977
radfopa01,0,1361,4979,945,1206,176,57,13,462,346,0,790,373,1894
radinsc01,0,557,5,0,0,0,0,0,0,0,0,0,4,2001
raffeke01,0,397,688,38,97,16,0,4,31,0,1,20,280,1954
raganpa01,0,286,544,30,84,12,2,1,28,1,2,14,156,1923
raineti01,1,2502,8872,1571,2605,430,113,170,980,808,146,1330,966,2002
ramirmi01,0,94,152,14,28,3,2,0,6,0,1,13,18,1979
ramirra01,0,1539,5494,562,1432,224,31,53,484,112,75,264,621,1992
ramosdo01,0,507,1086,109,261,34,2,8,85,6,9,92,138,1990
ramospe01,0,696,703,76,109,9,3,15,56,2,2,22,316,1970
randlle01,0,1138,3950,488,1016,145,40,27,322,156,112,372,505,1982
randowi01,0,2202,8018,1239,2210,316,65,54,687,271,94,1243,675,1992
rapppa01,0,260,247,10,29,4,0,1,13,0,0,1,92,2001
raridbi01,0,982,2877,272,682,105,24,7,272,47,0,340,251,1920
raschvi01,0,269,608,45,112,15,1,1,50,0,0,47,145,1955
rasmude01,0,258,259,20,50,8,0,0,14,0,0,13,82,1995
rathmo01,0,565,2048,291,521,36,7,4,92,82,11,258,70,1920
ratlipa01,0,145,297,28,61,10,2,12,42,0,0,28,119,1972
raudo01,0,222,377,21,58,3,1,0,21,0,0,28,95,1981
